title	DOI	url	issns	journal	authors	issns1	issns2	published_on	last_updated	cited_by_fbwalls_count	cited_by_feeds_count	cited_by_gplus_count	cited_by_msm_count	cited_by_posts_count	cited_by_rdts_count	cited_by_tweeters_count	cited_by_videos_count	cited_by_accounts_count	cited_by_patents_count	mendeley	altmetric_score	is_oa	author.names	issn	citations	CiteScore	SJR	WebQualis
The relationship between motor skills, ADHD symptoms, and childhood body weight	10.1016/j.ridd.2016.05.005	http://dx.doi.org/10.1016/j.ridd.2016.05.005	0270-4684	Analysis and Intervention in Developmental Disabilities	Juliana B. Goulardins			2016	1470286800	2	0	0	0	3	0	0	0	2	0	164	1	FALSE	Juliana B. Goulardins, Daniela Rigoli, Jan P. Piek, Robert Kane, Siméia G. Palácio, Erasmo B. Casella, Roseane O. Nascimento, Renata H. Hasue, Jorge A. Oliveira	0270-4684	17	NA	NA	NA
The relevance of receptive vocabulary in reading comprehension	10.1590/2317-1782/20152015016	http://dx.doi.org/10.1590/2317-1782/20152015016	2317-1782	CoDAS	Ana Flávia de Oliveira Nalom			2015	1459352050	0	0	0	0	1	0	1	0	1	0	63	1	TRUE	Ana Flávia de Oliveira Nalom, Aparecido José Couto Soares, Maria Silvia Cárnio	2317-1782	9	1.0	0.307	A3
The reward for placebos: mechanisms underpinning placebo-induced effects on motor performance	10.1007/s00421-022-05029-8	http://dx.doi.org/10.1007/s00421-022-05029-8	1439-6319	European Journal of Applied Physiology	Cayque Brietzke			2022	1688379714	0	0	0	0	37	0	26	0	27	0	34	20	FALSE	Cayque Brietzke, Julio Cesar Silva Cesario, Florentina Johanna Hettinga, Flavio Oliveira Pires	1439-6319	1	5.8	1.016	A2
The Role of Exercise in a Weight-Loss Program on Clinical Control in Obese Adults with Asthma. A Randomized Controlled Trial	10.1164/rccm.201603-0446oc	http://dx.doi.org/10.1164/rccm.201603-0446oc	1073-449X	American Journal of Respiratory & Critical Care Medicine	Patricia D Freitas			2017	1652888528	0	0	0	3	63	0	45	0	49	0	385	49	FALSE	Patricia D Freitas, Palmira G Ferreira, Aline G Silva, Rafael Stelmach, Regina M Carvalho-Pinto, Frederico L A Fernandes, Marcio C Mancini, Maria N Sato, Milton A Martins, Celso R F Carvalho	1073-449X	173	28.7	5.336	A1
The short-term effects of graded activity versus physiotherapy in patients with chronic low back pain: A randomized controlled trial	10.1016/j.math.2015.02.004	http://dx.doi.org/10.1016/j.math.2015.02.004	2468-8630	Musculoskeletal Science and Practice	Mauricio Oliveira Magalhães			2015	1510393788	3	0	0	0	83	0	66	0	70	0	425	45	FALSE	Mauricio Oliveira Magalhães, Luzilauri Harumi Muzi, Josielli Comachio, Thomaz Nogueira Burke, Fabio Jorge Renovato França, Luiz Armando Vidal Ramos, Gabriel Peixoto Leão Almeida, Ana Paula de Moura Campos Carvalho-e-Silva, Amélia Pasqual Marques	2468-8630	33	3.9	0.755	A2
The use of a task through virtual reality in cerebral palsy using two different interaction devices (concrete and abstract) – a cross-sectional randomized study	10.1186/s12984-020-00689-z	http://dx.doi.org/10.1186/s12984-020-00689-z	1743-0003	Journal of NeuroEngineering and Rehabilitation	Andréa Fernanda Leal			2020	1588265818	0	0	0	0	4	0	4	0	4	0	179	3	TRUE	Andréa Fernanda Leal, Talita Dias da Silva, Priscila Bianchi Lopes, Shayan Bahadori, Luciano Vieira de Araújo, Murillo Vinicius Brandão da Costa, Íbis Ariana Peña de Moraes, Ricardo Henrique Marques, Tania Brusque Crocetta, Luiz Carlos de Abreu, Carlos Bandeira de Mello Monteiro	1743-0003	12	8.8	1.291	A1
The workforce for rehabilitation in primary health care in Brazil	10.1186/s12960-021-00669-x	http://dx.doi.org/10.1186/s12960-021-00669-x	0859-8037	Human Resources for Health	Debora Bernardo da Silva			2021	1705394830	0	0	0	0	6	0	4	0	5	0	35	6	TRUE	Debora Bernardo da Silva, Taciana Rocha dos Santos Sixel, Arthur de Almeida Medeiros, Paulo Henrique dos Santos Mota, Aylene Bousquat, Ana Carolina Basso Schmitt	0859-8037	5	6.6	NA	A2
Theoretical Tinnitus Framework: A Neurofunctional Model	10.3389/fnins.2016.00370	http://dx.doi.org/10.3389/fnins.2016.00370	1662-4548	Frontiers in Neuroscience	Iman Ghodratitoostani			2016	1474033960	0	0	0	0	9	0	9	0	9	0	91	8	TRUE	Iman Ghodratitoostani, Yossi Zana, Alexandre C. B. Delbem, Siamak S. Sani, Hamed Ekhtiari, Tanit G. Sanchez	1662-4548	16	6.8	1.063	A3
Thoracic cirtometry in children with Duchenne muscular dystrophy: expansion of the method	10.1590/s1413-35552012005000064	http://dx.doi.org/10.1590/s1413-35552012005000064	0211-5638	Fisioterapia : organo de la Asociacion Espanola de Fisioterapia.	Agenor Garcia Júnior			2013	1372710484	3	0	0	0	3	0	0	0	3	0	26	1	TRUE	Agenor Garcia Júnior, Fátima A. Caromano, Adriana M. Contesini, Renata Escorcio, Lilian A. Y. Fernandes, Sílvia M. A. João	0211-5638	0	0.4	0.138	B2
Thoracoabdominal asynchrony: Two methods in healthy, COPD, and interstitial lung disease patients	10.1371/journal.pone.0182417	http://dx.doi.org/10.1371/journal.pone.0182417	1932-6203	PLOS ONE	Mayra Caleffi Pereira			2017	1503500401	1	0	0	0	1	0	0	0	1	0	48	1	TRUE	Mayra Caleffi Pereira, Desiderio Cano Porras, Adriana Claudia Lunardi, Cibele Cristine Berto Marques da Silva, Renata Cléia Claudino Barbosa, Letícia Zumpano Cardenas, Renata Pletsch, Jeferson George Ferreira, Isac de Castro, Celso Ricardo Fernandes de Carvalho, Pedro Caruso, Carlos Roberto Ribeiro de Carvalho, André Luis Pereira de Albuquerque	1932-6203	15	6.0	0.839	A1
Time‐frequency analysis methods for detecting effects of diabetic neuropathy	10.1002/cnm.2545	http://dx.doi.org/10.1002/cnm.2545	2040-7939	International Journal for Numerical Methods in Biomedical Engineering	H. A. Weiderpass			2013	1367022727	0	0	0	0	1	0	1	0	1	0	27	1	FALSE	H. A. Weiderpass, C. G. F. Pachi, J. F. Yamamoto, A. Hamamoto, A. N. Onodera, I. C. N. Sacco	2040-7939	9	4.8	0.573	A2
Tinnitus and cell phones: the role of electromagnetic radiofrequency radiation	10.1016/j.bjorl.2015.04.013	http://dx.doi.org/10.1016/j.bjorl.2015.04.013	1808-8694	Brazilian Journal of Otorhinolaryngology	Luisa Nascimento Medeiros			2015	1712139812	15	0	0	3	86	3	45	0	66	0	93	65	TRUE	Luisa Nascimento Medeiros, Tanit Ganz Sanchez	1808-8694	14	2.6	0.47	A3
Tinnitus and sound intolerance: evidence and experience of a Brazilian group	10.1016/j.bjorl.2017.12.002	http://dx.doi.org/10.1016/j.bjorl.2017.12.002	1808-8694	Brazilian Journal of Otorhinolaryngology	Ektor Tsuneo Onishi			2017	1516274306	0	0	0	0	1	0	1	0	1	0	203	1	TRUE	Ektor Tsuneo Onishi, Cláudia Couto de Barros Coelho, Jeanne Oiticica, Ricardo Rodrigues Figueiredo, Rita de Cassia Cassou Guimarães, Tanit Ganz Sanchez, Adriana Lima Gürtler, Alessandra Ramos Venosa, André Luiz Lopes Sampaio, Andreia Aparecida Azevedo, Anna Paula Batista de Ávila Pires, Bruno Borges de Carvalho Barros, Carlos Augusto Costa Pires de Oliveira, Clarice Saba, Fernando Kaoru Yonamine, Ítalo Roberto Torres de Medeiros, Letícia Petersen Schmidt Rosito, Marcelo José Abras Rates, Márcia Akemi Kii, Mariana Lopes Fávero, Mônica Alcantara de Oliveira Santos, Osmar Clayton Person, Patrícia Ciminelli, Renata de Almeida Marcondes, Ronaldo Kennedy de Paula Moreira, Sandro de Menezes Santos Torres	1808-8694	13	2.6	0.47	A3
Tinnitus in adolescents: the start of the vulnerability of the auditory pathways	10.1590/2317-1782/20152013045	http://dx.doi.org/10.1590/2317-1782/20152013045	2317-1782	CoDAS	Tanit Ganz Sanchez			2015	1627407458	1	0	0	0	3	0	1	0	3	0	39	4	TRUE	Tanit Ganz Sanchez, Juliana Casseb Oliveira, Márcia Akemi Kii, Katya Freire, Jaci Cota, Fernanda Vieira de Moraes	2317-1782	10	1.0	0.307	A3
Tinnitus is associated with reduced sound level tolerance in adolescents with normal audiograms and otoacoustic emissions	10.1038/srep27109	http://dx.doi.org/10.1038/srep27109	2045-2322	Scientific Reports	Tanit Ganz Sanchez			2016	1571078281	7	1	0	44	80	0	14	0	66	0	84	337	TRUE	Tanit Ganz Sanchez, Fernanda Moraes, Juliana Casseb, Jaci Cota, Katya Freire, Larry E. Roberts	2045-2322	26	7.5	0.9	A1
Transcendendo o problema: percepções de mães e crianças sobre o impacto do transtorno do desenvolvimento da coordenação no dia a dia	10.4322/2526-8910.ctoao1818	http://dx.doi.org/10.4322/2526-8910.ctoao1818	2526-8910	Cadernos Brasileiros de Terapia Ocupacional	Carolline Cristinne Morais de Medeiros			2019	1582065439	0	0	0	0	4	0	4	0	4	0	42	2	TRUE	Carolline Cristinne Morais de Medeiros, Flávia Regina Ribeiro Cavalcanti Buffone, Eliane Schochat, Clarice Ribeiro Soares Araújo	2526-8910	1	NA	0.254	B1
Transcranial direct current stimulation relieves the severe anxiety of a patient with COVID-19	10.1016/j.brs.2020.07.004	http://dx.doi.org/10.1016/j.brs.2020.07.004	1935-861X	Brain Stimulation	Samuel Katsuyuki Shinjo			2020	1610715991	0	0	0	0	1	0	1	0	1	0	86	1	TRUE	Samuel Katsuyuki Shinjo, Andre Russowsky Brunoni, Alexandre Hideki Okano, Clarice Tanaka, Abrahão Fontes Baptista	1935-861X	8	12.9	2.438	A1
Transfer of motor learning from virtual to natural environments in individuals with cerebral palsy	10.1016/j.ridd.2014.06.006	http://dx.doi.org/10.1016/j.ridd.2014.06.006	0270-4684	Analysis and Intervention in Developmental Disabilities	Carlos Bandeira de Mello Monteiro			2014	1546604064	0	0	0	0	6	0	4	0	5	0	212	7	FALSE	Carlos Bandeira de Mello Monteiro, Thais Massetti, Talita Dias da Silva, John van der Kamp, Luiz Carlos de Abreu, Claudio Leone, Geert J.P. Savelsbergh	0270-4684	53	NA	NA	NA
Translation, cross‐cultural adaptation, validation and responsiveness in the Brazilian Portuguese version of the Knee Injury and Osteoarthritis Outcome Score (KOOS‐BR)	10.1007/s00167-022-06911-w	http://dx.doi.org/10.1007/s00167-022-06911-w	0942-2056	Knee Surgery, Sports Traumatology, Arthroscopy	Gabriel Peixoto Leão Almeida			2022	1646312351	0	0	0	0	1	0	1	0	1	0	30	1	FALSE	Gabriel Peixoto Leão Almeida, Rafaele Maria Oliveira da Costa, Thamyla Rocha Albano, Maria Larissa Azevedo Tavares, Amélia Pasqual Marques	0942-2056	9	8.2	1.785	A1
Treating low back pain with combined cerebral and peripheral electrical stimulation: A randomized, double‐blind, factorial clinical trial	10.1002/ejp.1037	http://dx.doi.org/10.1002/ejp.1037	1090-3801	European Journal of Pain	F.A. Hazime			2017	1518692594	0	1	0	0	7	0	6	0	7	0	154	12	TRUE	F.A. Hazime, A.F. Baptista, D.G. de Freitas, R.L. Monteiro, R.L. Maretto, R.H. Hasue, S.M.A. João	1090-3801	44	6.8	1.132	A1
Treatment of modifiable risk factors for foot ulceration in persons with diabetes: a systematic review	10.1002/dmrr.3271	http://dx.doi.org/10.1002/dmrr.3271	1520-7552	Diabetes/Metabolism Research & Reviews	Jaap J. van Netten			2020	1620074333	0	0	0	0	1	0	1	0	1	0	259	1	TRUE	Jaap J. van Netten, Isabel C.N. Sacco, Lawrence A. Lavery, Matilde Monteiro‐Soares, Anne Rasmussen, Anita Raspovic, Sicco A. Bus	1520-7552	33	15.1	1.991	A3
Treinamento de Caminhada Melhora a Variabilidade da Pressão Arterial Ambulatorial em Claudicantes	10.36660/abc.20190822	http://dx.doi.org/10.36660/abc.20190822	0066-782X	Arquivos Brasileiros de Cardiologia	Marcel da Rocha Chehuen			2021	1622722690	1	0	0	0	4	0	3	0	4	0	58	2	TRUE	Marcel da Rocha Chehuen, Gabriel Grizzo Cucato, Celso Ricardo Fernandes de Carvalho, Antonio Eduardo Zerati, Anthony Leicht, Nelson Wolosker, Raphael Mendes Ritti-Dias, Claudia Lucia de Moraes Forjaz	0066-782X	3	3.4	0.363	B2
Trunk Muscle EMG During Intermediate Pilates Mat Exercises in Beginner Healthy and Chronic Low Back Pain Individuals	10.1016/j.jmpt.2017.02.010	http://dx.doi.org/10.1016/j.jmpt.2017.02.010	0161-4754	Journal of Manipulative & Physiological Therapeutics	Ivye L.R. Pereira			2017	1524565136	2	0	0	0	14	0	12	0	14	0	181	8	FALSE	Ivye L.R. Pereira, Bergson Queiroz, Jefferson Loss, César Amorim, Isabel C.N. Sacco	0161-4754	10	2.5	0.419	A2
Two 6-minute Walk Tests Are Required During Hospitalisation for Acute Exacerbation of COPD	10.3109/15412555.2015.1082541	http://dx.doi.org/10.3109/15412555.2015.1082541	1541-2555	COPD: Journal of Chronic Obstructive Pulmonary Disease	Christian R. Osadnik			2015	1512218585	1	0	0	0	17	0	16	0	17	0	55	10	TRUE	Christian R. Osadnik, Rodrigo C. Borges, Christine F. McDonald, Celso R. F. Carvalho, Anne E. Holland	1541-2555	7	3.5	0.665	A3
Two new virtual reality tasks for the assessment of spatial orientation Preliminary results of tolerability, sense of presence and usability	10.1590/1980-57642018dn12-020013	http://dx.doi.org/10.1590/1980-57642018dn12-020013	1980-5764	Dementia & Neuropsychologia	Raquel Quimas Molina da Costa			2018	1535586657	0	0	0	1	2	0	0	0	1	0	73	7	TRUE	Raquel Quimas Molina da Costa, José Eduardo Pompeu, Daniel Donadio de Mello, Emerson Moretto, Fernanda Zillig Rodrigues, Michelle Didone dos Santos, Ricardo Nitrini, Francesca Morganti, Sonia Maria Dozzi Brucki	1980-5764	13	2.7	0.42	B2
Use and misuse of biomarkers and the role of D-dimer and C-reactive protein in the management of COVID-19: A post-hoc analysis of a prospective cohort study	10.6061/clinics/2021/e3547	http://dx.doi.org/10.6061/clinics/2021/e3547	1807-5932	Clinics	Fabio Augusto Rodrigues Gonçalves			2021	1645388869	0	0	0	0	4	0	4	0	4	0	57	3	TRUE	Fabio Augusto Rodrigues Gonçalves, Bruno Adler Maccagnan Pinheiro Besen, Clarice Antunes de Lima, Aline Pivetta Corá, Antônio José Rodrigues Pereira, Sandro Félix Perazzio, Christiane Pereira Gouvea, Luiz Augusto Marcondes Fonseca, Evelinda Marramon Trindade, Nairo Massakazu Sumita, Alberto José da Silva Duarte, Arnaldo Lichtenstein, HCFMUSP COVID-19 Study Group, Eloisa Bonfa, Edivaldo M. Utiyama, Aluisio C. Segurado, Beatriz Perondi, Anna Miethke-Morais, Amanda C. Montal, Leila Harima, Solange R.G. Fusco, Marjorie F. Silva, Marcelo C. Rocha, Izabel Marcilio, Izabel Cristina Rios, Fabiane Yumi Ogihara Kawano, Maria Amélia de Jesus, Ésper George Kallas, Carolina Carmo, Clarice Tanaka, Heraldo Possolo de Souza, Julio F.M. Marchini, Carlos Carvalho, Juliana C. Ferreira, Anna Sara Shafferman Levin, Maura Salaroli Oliveira, Thaís Guimarães, Carolina dos Santos Lázari, Ester Sabino, Marcello M.C. Magri, Tarcisio E.P. Barros-Filho, Maria Cristina Peres Braido Francisco, Silvia F. Costa	1807-5932	14	3.5	0.535	A4
Use of Augmented Reality with a Motion-Controlled Game Utilizing Alphabet Letters and Numbers to Improve Performance and Reaction Time Skills for People with Autism Spectrum Disorder	10.1089/cyber.2019.0103	http://dx.doi.org/10.1089/cyber.2019.0103	2152-2715	CyberPsychology, Behavior & Social Networking	Jennifer Yohanna Ferreira de Lima Antão			2020	1580753979	0	0	0	0	3	0	3	0	3	0	165	2	TRUE	Jennifer Yohanna Ferreira de Lima Antão, Luiz Carlos de Abreu, Renata Thaís de Almeida Barbosa, Tânia Brusque Crocetta, Regiani Guarnieri, Thaís Massetti, Thaiany Pedrozo Campos Antunes, James Tonks, Carlos Bandeira de Mello Monteiro	2152-2715	37	8.7	1.436	A1
Using Smartphone Sensors for Ataxia Trials: Consensus Guidance by the Ataxia Global Initiative Working Group on Digital-Motor Biomarkers	10.1007/s12311-023-01608-3	http://dx.doi.org/10.1007/s12311-023-01608-3	1473-4222	The Cerebellum	Andrea H. Németh			2023	1708330168	1	0	0	0	20	0	14	0	15	0	13	9	TRUE	Andrea H. Németh, Chrystalina A. Antoniades, Juergen Dukart, Martina Minnerop, Clara Rentz, Bart-Jan Schuman, Bart van de Warrenburg, Ilse Willemse, Enrico Bertini, Anoopum S. Gupta, Carlos Bandeira de Mello Monteiro, Hajar Almoajil, Lori Quinn, Susan B. Perlman, Fay Horak, Winfried Ilg, Andreas Traschütz, Adam P. Vogel, Helen Dawes	1473-4222	0	6.5	1.258	A3
Uso de telessaúde por alunos de graduação em Fonoaudiologia: possibilidades e perspectivas em tempos de pandemia por COVID-19	10.1590/2317-1782/20192020190	http://dx.doi.org/10.1590/2317-1782/20192020190	2317-1782	CoDAS	Fernanda Dreux Miranda Fernandes			2020	1595533230	0	0	0	0	1	0	1	0	1	0	72	1	TRUE	Fernanda Dreux Miranda Fernandes, Simone Aparecida Lopes-Herrera, Jacy Perissinoto, Daniela Regina Molini-Avejonas, Cibelle Albuquerque de la Higuera Amato, Ana Carina Tamanaha, Ana Paula Ramos de Souza, Ana Cristina de Albuquerque Montenegro, Fernanda Prada Machado, Leticia Segeren, Bárbara Niegia Garcia de Goulart	2317-1782	7	1.0	0.307	A3
Validation of the Portuguese Version of the Kansas City Cardiomyopathy Questionnaire-12	10.3390/jcdd10040162	http://dx.doi.org/10.3390/jcdd10040162	2308-3425	Journal of Cardiovascular Development and Disease	Mariane Cecilia dos Reis			2023	1715740117	0	0	0	0	1	0	1	0	1	0	4	1	TRUE	Mariane Cecilia dos Reis, Juliana Araújo Nascimento, Geisa Nascimento de Andrade, Ana Cláudia de Souza Costa, Julio Yoshio Takada, Antonio de Padua Mansur, Edimar Alcides Bocchi, Gianni Mara Silva dos Santos, John A. Spertus, Naomi Kondo Nakagawa	2308-3425	1	2.4	0.621	C
Validation of the Rainbow Model of Integrated Care Measurement Tool in Parkinson's Disease	10.1002/mds.29413	http://dx.doi.org/10.1002/mds.29413	0885-3185	Movement Disorders	Pim P. Valentijn			2023	1683657540	0	0	0	0	4	0	4	0	4	0	6	2	TRUE	Pim P. Valentijn, Carsten Eggers, Bastiaan R. Bloem, David Grimes, Jennifer Goldman, Jennifer McGinley, Joan Gardner, Maria Elisa Pimentel Piemonte, Nabila Dahodwala, Laura Brennan, Robert Iansek, Norbert Kovacs, Sotirios Parashos, Ariela Hilel, Roopa Rajan,  Interdisciplinary and Integrated Care	0885-3185	3	13.7	2.464	A1
Very Early Passive Cycling Exercise in Mechanically Ventilated Critically Ill Patients: Physiological and Safety Aspects - A Case Series	10.1371/journal.pone.0074182	http://dx.doi.org/10.1371/journal.pone.0074182	1932-6203	PLOS ONE	Ruy Camargo Pires-Neto			2013	1601746039	0	0	0	0	4	0	3	0	3	0	186	2	TRUE	Ruy Camargo Pires-Neto, Yurika Maria Fogaça Kawaguchi, Adriana Sayuri Hirota, Carolina Fu, Clarice Tanaka, Pedro Caruso, Marcelo Park, Carlos Roberto Ribeiro Carvalho	1932-6203	58	6.0	0.839	A1
Virtual functional mobility test: A potential novel tool for assessing mobility of individuals with Parkinson’s disease in a multitask condition	10.1016/j.jocn.2021.08.017	http://dx.doi.org/10.1016/j.jocn.2021.08.017	0967-5868	Journal of Clinical Neuroscience	Júlia Araújo de Moura			2021	1634543196	0	0	0	0	1	0	1	0	1	0	33	1	FALSE	Júlia Araújo de Moura, Tanvir Irfan Chowdhury, Josevan Cerqueira Leal, Maria Elisa Pimentel Piemonte, Marcos Cammarosano Kopczynski, John P Quarles, Felipe Augusto Dos Santos Mendes	0967-5868	1	3.9	0.609	A3
Virtual Reality for Stroke Rehabilitation	10.2522/ptj.20150539	http://dx.doi.org/10.2522/ptj.20150539	0031-9023	Physical Therapy	Tiê P. Yamato			2016	1484315761	2	0	1	0	7	0	3	0	6	0	371	3	TRUE	Tiê P. Yamato, José E. Pompeu, Sandra M.A.A. Pompeu, Leanne Hassett	0031-9023	18	5.3	1.193	A1
Virtual reality head-mounted goggles increase the body sway of young adults during standing posture	10.1016/j.neulet.2020.135333	http://dx.doi.org/10.1016/j.neulet.2020.135333	0304-3940	Neuroscience Letters	Luis Felipe Itikawa Imaizumi			2020	1599048915	0	0	0	0	8	0	6	0	6	0	51	5	TRUE	Luis Felipe Itikawa Imaizumi, Paula Fávaro Polastri, Tiago Penedo, Luiz Henrique Palucci Vieira, Lucas Simieli, Flávia Roberta Faganello Navega, Carlos Bandeira de Mello Monteiro, Sérgio Tosi Rodrigues, Fabio Augusto Barbieri	0304-3940	12	5.9	0.745	B1
Virtual reality in multiple sclerosis – A systematic review	10.1016/j.msard.2016.05.014	http://dx.doi.org/10.1016/j.msard.2016.05.014	2211-0348	Multiple Sclerosis and Related Disorders	Thais Massetti			2016	1469701643	0	0	0	0	1	0	1	0	1	0	306	1	FALSE	Thais Massetti, Isabela Lopes Trevizan, Claudia Arab, Francis Meire Favero, Denise Cardoso Ribeiro-Papa, Carlos Bandeira de Mello Monteiro	2211-0348	82	5.6	0.99	A4
Virtual reality software package for implementing motor learning and rehabilitation experiments	10.1007/s10055-017-0323-2	http://dx.doi.org/10.1007/s10055-017-0323-2	1359-4338	Virtual Reality	Tânia Brusque Crocetta			2017	1538259635	0	0	0	0	2	0	2	0	2	0	92	1	FALSE	Tânia Brusque Crocetta, Luciano Vieira de Araújo, Regiani Guarnieri, Thaís Massetti, Fernando Henrique Inocêncio Borba Ferreira, Luiz Carlos de Abreu, Carlos Bandeira de Mello Monteiro	1359-4338	32	10.0	1.354	A1
Voice deviation, dysphonia risk screening and quality of life in individuals with various laryngeal diagnoses	10.6061/clinics/2018/e174	http://dx.doi.org/10.6061/clinics/2018/e174	1807-5932	Clinics	Katia Nemr			2018	1539191203	0	0	0	0	4	0	3	0	3	0	48	3	TRUE	Katia Nemr, Ariane Cota, Domingos Tsuji, Marcia Simões-Zenari	1807-5932	9	3.5	0.535	A4
Walking training at the heart rate of pain threshold improves cardiovascular function and autonomic regulation in intermittent claudication: A randomized controlled trial	10.1016/j.jsams.2017.02.011	http://dx.doi.org/10.1016/j.jsams.2017.02.011	1440-2440	Journal of Science and Medicine in Sport	Marcel Chehuen			2017	1619049600	0	0	0	0	22	0	18	0	19	1	166	14	FALSE	Marcel Chehuen, Gabriel G. Cucato, Celso Ricardo F. Carvalho, Raphael M. Ritti-Dias, Nelson Wolosker, Anthony S. Leicht, Cláudia Lúcia M. Forjaz	1440-2440	41	7.8	1.222	A1
